cnae_5digit,cnae_5digit_clean,cnae_class,cnae_group,cnae_division,cnae_section,cnae_class_name,survey_classification_code,survey_classification_name,source_survey,coverage_status,notes
1064-3/00,1064300,10.64-3,10.6,10,C,"Fabricação de farinha de milho e derivados, exceto óleos de milho",10,Fabricação de produtos alimentícios,PIA,covered,PIA (tabela 5548) — divisao 10
1065-1/01,1065101,10.65-1,10.6,10,C,Fabricação de amidos e féculas de vegetais e de óleos de milho,10,Fabricação de produtos alimentícios,PIA,covered,PIA (tabela 5548) — divisao 10
1065-1/02,1065102,10.65-1,10.6,10,C,Fabricação de amidos e féculas de vegetais e de óleos de milho,10,Fabricação de produtos alimentícios,PIA,covered,PIA (tabela 5548) — divisao 10
1065-1/03,1065103,10.65-1,10.6,10,C,Fabricação de amidos e féculas de vegetais e de óleos de milho,10,Fabricação de produtos alimentícios,PIA,covered,PIA (tabela 5548) — divisao 10
1066-0/00,1066000,10.66-0,10.6,10,C,Fabricação de alimentos para animais,10,Fabricação de produtos alimentícios,PIA,covered,PIA (tabela 5548) — divisao 10
1069-4/00,1069400,10.69-4,10.6,10,C,Moagem e fabricação de produtos de origem vegetal não especificados anteriormente,10,Fabricação de produtos alimentícios,PIA,covered,PIA (tabela 5548) — divisao 10
1071-6/00,1071600,10.71-6,10.7,10,C,Fabricação de açúcar em bruto,10,Fabricação de produtos alimentícios,PIA,covered,PIA (tabela 5548) — divisao 10
1072-4/01,1072401,10.72-4,10.7,10,C,Fabricação de açúcar refinado,10,Fabricação de produtos alimentícios,PIA,covered,PIA (tabela 5548) — divisao 10
1072-4/02,1072402,10.72-4,10.7,10,C,Fabricação de açúcar refinado,10,Fabricação de produtos alimentícios,PIA,covered,PIA (tabela 5548) — divisao 10
1081-3/01,1081301,10.81-3,10.8,10,C,Torrefação e moagem de café,10,Fabricação de produtos alimentícios,PIA,covered,PIA (tabela 5548) — divisao 10
1081-3/02,1081302,10.81-3,10.8,10,C,Torrefação e moagem de café,10,Fabricação de produtos alimentícios,PIA,covered,PIA (tabela 5548) — divisao 10
1082-1/00,1082100,10.82-1,10.8,10,C,Fabricação de produtos à base de café,10,Fabricação de produtos alimentícios,PIA,covered,PIA (tabela 5548) — divisao 10
1091-1/00,1091100,10.91-1,10.9,10,C,Fabricação de produtos de panificação,10,Fabricação de produtos alimentícios,PIA,covered,PIA (tabela 5548) — divisao 10
1092-9/00,1092900,10.92-9,10.9,10,C,Fabricação de biscoitos e bolachas,10,Fabricação de produtos alimentícios,PIA,covered,PIA (tabela 5548) — divisao 10
1093-7/01,1093701,10.93-7,10.9,10,C,"Fabricação de produtos derivados do cacau, de chocolates e confeitos",10,Fabricação de produtos alimentícios,PIA,covered,PIA (tabela 5548) — divisao 10
1093-7/02,1093702,10.93-7,10.9,10,C,"Fabricação de produtos derivados do cacau, de chocolates e confeitos",10,Fabricação de produtos alimentícios,PIA,covered,PIA (tabela 5548) — divisao 10
1094-5/00,1094500,10.94-5,10.9,10,C,Fabricação de massas alimentícias,10,Fabricação de produtos alimentícios,PIA,covered,PIA (tabela 5548) — divisao 10
1095-3/00,1095300,10.95-3,10.9,10,C,"Fabricação de especiarias, molhos, temperos e condimentos",10,Fabricação de produtos alimentícios,PIA,covered,PIA (tabela 5548) — divisao 10
1096-1/00,1096100,10.96-1,10.9,10,C,Fabricação de alimentos e pratos prontos,10,Fabricação de produtos alimentícios,PIA,covered,PIA (tabela 5548) — divisao 10
1099-6/01,1099601,10.99-6,10.9,10,C,Fabricação de produtos alimentícios não especificados anteriormente,10,Fabricação de produtos alimentícios,PIA,covered,PIA (tabela 5548) — divisao 10
1099-6/02,1099602,10.99-6,10.9,10,C,Fabricação de produtos alimentícios não especificados anteriormente,10,Fabricação de produtos alimentícios,PIA,covered,PIA (tabela 5548) — divisao 10
1099-6/03,1099603,10.99-6,10.9,10,C,Fabricação de produtos alimentícios não especificados anteriormente,10,Fabricação de produtos alimentícios,PIA,covered,PIA (tabela 5548) — divisao 10
1099-6/04,1099604,10.99-6,10.9,10,C,Fabricação de produtos alimentícios não especificados anteriormente,10,Fabricação de produtos alimentícios,PIA,covered,PIA (tabela 5548) — divisao 10
1099-6/05,1099605,10.99-6,10.9,10,C,Fabricação de produtos alimentícios não especificados anteriormente,10,Fabricação de produtos alimentícios,PIA,covered,PIA (tabela 5548) — divisao 10
1099-6/06,1099606,10.99-6,10.9,10,C,Fabricação de produtos alimentícios não especificados anteriormente,10,Fabricação de produtos alimentícios,PIA,covered,PIA (tabela 5548) — divisao 10
1099-6/99,1099699,10.99-6,10.9,10,C,Fabricação de produtos alimentícios não especificados anteriormente,10,Fabricação de produtos alimentícios,PIA,covered,PIA (tabela 5548) — divisao 10
1111-9/01,1111901,11.11-9,11.1,11,C,Fabricação de aguardentes e outras bebidas destiladas,11,Fabricação de bebidas,PIA,covered,PIA (tabela 5548) — divisao 11
1111-9/02,1111902,11.11-9,11.1,11,C,Fabricação de aguardentes e outras bebidas destiladas,11,Fabricação de bebidas,PIA,covered,PIA (tabela 5548) — divisao 11
1112-7/00,1112700,11.12-7,11.1,11,C,Fabricação de vinho,11,Fabricação de bebidas,PIA,covered,PIA (tabela 5548) — divisao 11
1113-5/01,1113501,11.13-5,11.1,11,C,"Fabricação de malte, cervejas e chopes",11,Fabricação de bebidas,PIA,covered,PIA (tabela 5548) — divisao 11
1113-5/02,1113502,11.13-5,11.1,11,C,"Fabricação de malte, cervejas e chopes",11,Fabricação de bebidas,PIA,covered,PIA (tabela 5548) — divisao 11
1121-6/00,1121600,11.21-6,11.2,11,C,Fabricação de águas envasadas,11,Fabricação de bebidas,PIA,covered,PIA (tabela 5548) — divisao 11
1122-4/01,1122401,11.22-4,11.2,11,C,Fabricação de refrigerantes e de outras bebidas não-alcoólicas,11,Fabricação de bebidas,PIA,covered,PIA (tabela 5548) — divisao 11
1122-4/02,1122402,11.22-4,11.2,11,C,Fabricação de refrigerantes e de outras bebidas não-alcoólicas,11,Fabricação de bebidas,PIA,covered,PIA (tabela 5548) — divisao 11
1122-4/03,1122403,11.22-4,11.2,11,C,Fabricação de refrigerantes e de outras bebidas não-alcoólicas,11,Fabricação de bebidas,PIA,covered,PIA (tabela 5548) — divisao 11
1122-4/99,1122499,11.22-4,11.2,11,C,Fabricação de refrigerantes e de outras bebidas não-alcoólicas,11,Fabricação de bebidas,PIA,covered,PIA (tabela 5548) — divisao 11
1210-7/00,1210700,12.10-7,12.1,12,C,Processamento industrial do fumo,12,Fabricação de produtos do fumo,PIA,covered,PIA (tabela 5548) — divisao 12
1220-4/01,1220401,12.20-4,12.2,12,C,Fabricação de produtos do fumo,12,Fabricação de produtos do fumo,PIA,covered,PIA (tabela 5548) — divisao 12
1220-4/02,1220402,12.20-4,12.2,12,C,Fabricação de produtos do fumo,12,Fabricação de produtos do fumo,PIA,covered,PIA (tabela 5548) — divisao 12
1220-4/03,1220403,12.20-4,12.2,12,C,Fabricação de produtos do fumo,12,Fabricação de produtos do fumo,PIA,covered,PIA (tabela 5548) — divisao 12
1220-4/99,1220499,12.20-4,12.2,12,C,Fabricação de produtos do fumo,12,Fabricação de produtos do fumo,PIA,covered,PIA (tabela 5548) — divisao 12
1311-1/00,1311100,13.11-1,13.1,13,C,Preparação e fiação de fibras de algodão,13,Fabricação de produtos têxteis,PIA,covered,PIA (tabela 5548) — divisao 13
1312-0/00,1312000,13.12-0,13.1,13,C,"Preparação e fiação de fibras têxteis naturais, exceto algodão",13,Fabricação de produtos têxteis,PIA,covered,PIA (tabela 5548) — divisao 13
1313-8/00,1313800,13.13-8,13.1,13,C,Fiação de fibras artificiais e sintéticas,13,Fabricação de produtos têxteis,PIA,covered,PIA (tabela 5548) — divisao 13
1314-6/00,1314600,13.14-6,13.1,13,C,Fabricação de linhas para costurar e bordar,13,Fabricação de produtos têxteis,PIA,covered,PIA (tabela 5548) — divisao 13
1321-9/00,1321900,13.21-9,13.2,13,C,Tecelagem de fios de algodão,13,Fabricação de produtos têxteis,PIA,covered,PIA (tabela 5548) — divisao 13
1322-7/00,1322700,13.22-7,13.2,13,C,"Tecelagem de fios de fibras têxteis naturais, exceto algodão",13,Fabricação de produtos têxteis,PIA,covered,PIA (tabela 5548) — divisao 13
1323-5/00,1323500,13.23-5,13.2,13,C,Tecelagem de fios de fibras artificiais e sintéticas,13,Fabricação de produtos têxteis,PIA,covered,PIA (tabela 5548) — divisao 13
1330-8/00,1330800,13.30-8,13.3,13,C,Fabricação de tecidos de malha,13,Fabricação de produtos têxteis,PIA,covered,PIA (tabela 5548) — divisao 13
1340-5/01,1340501,13.40-5,13.4,13,C,"Acabamentos em fios, tecidos e artefatos têxteis",13,Fabricação de produtos têxteis,PIA,covered,PIA (tabela 5548) — divisao 13
1340-5/02,1340502,13.40-5,13.4,13,C,"Acabamentos em fios, tecidos e artefatos têxteis",13,Fabricação de produtos têxteis,PIA,covered,PIA (tabela 5548) — divisao 13
1340-5/99,1340599,13.40-5,13.4,13,C,"Acabamentos em fios, tecidos e artefatos têxteis",13,Fabricação de produtos têxteis,PIA,covered,PIA (tabela 5548) — divisao 13
1351-1/00,1351100,13.51-1,13.5,13,C,Fabricação de artefatos têxteis para uso doméstico,13,Fabricação de produtos têxteis,PIA,covered,PIA (tabela 5548) — divisao 13
1352-9/00,1352900,13.52-9,13.5,13,C,Fabricação de artefatos de tapeçaria,13,Fabricação de produtos têxteis,PIA,covered,PIA (tabela 5548) — divisao 13
1353-7/00,1353700,13.53-7,13.5,13,C,Fabricação de artefatos de cordoaria,13,Fabricação de produtos têxteis,PIA,covered,PIA (tabela 5548) — divisao 13
1354-5/00,1354500,13.54-5,13.5,13,C,"Fabricação de tecidos especiais, inclusive artefatos",13,Fabricação de produtos têxteis,PIA,covered,PIA (tabela 5548) — divisao 13
1359-6/00,1359600,13.59-6,13.5,13,C,Fabricação de outros produtos têxteis não especificados anteriormente,13,Fabricação de produtos têxteis,PIA,covered,PIA (tabela 5548) — divisao 13
1411-8/01,1411801,14.11-8,14.1,14,C,Confecção de roupas íntimas,14,Confecção de artigos do vestuário e acessórios,PIA,covered,PIA (tabela 5548) — divisao 14
1411-8/02,1411802,14.11-8,14.1,14,C,Confecção de roupas íntimas,14,Confecção de artigos do vestuário e acessórios,PIA,covered,PIA (tabela 5548) — divisao 14
1412-6/01,1412601,14.12-6,14.1,14,C,"Confecção de peças do vestuário, exceto roupas íntimas",14,Confecção de artigos do vestuário e acessórios,PIA,covered,PIA (tabela 5548) — divisao 14
1412-6/02,1412602,14.12-6,14.1,14,C,"Confecção de peças do vestuário, exceto roupas íntimas",14,Confecção de artigos do vestuário e acessórios,PIA,covered,PIA (tabela 5548) — divisao 14
1412-6/03,1412603,14.12-6,14.1,14,C,"Confecção de peças do vestuário, exceto roupas íntimas",14,Confecção de artigos do vestuário e acessórios,PIA,covered,PIA (tabela 5548) — divisao 14
1413-4/01,1413401,14.13-4,14.1,14,C,Confecção de roupas profissionais,14,Confecção de artigos do vestuário e acessórios,PIA,covered,PIA (tabela 5548) — divisao 14
1413-4/02,1413402,14.13-4,14.1,14,C,Confecção de roupas profissionais,14,Confecção de artigos do vestuário e acessórios,PIA,covered,PIA (tabela 5548) — divisao 14
1413-4/03,1413403,14.13-4,14.1,14,C,Confecção de roupas profissionais,14,Confecção de artigos do vestuário e acessórios,PIA,covered,PIA (tabela 5548) — divisao 14
1414-2/00,1414200,14.14-2,14.1,14,C,"Fabricação de acessórios do vestuário, exceto para segurança e proteção",14,Confecção de artigos do vestuário e acessórios,PIA,covered,PIA (tabela 5548) — divisao 14
1421-5/00,1421500,14.21-5,14.2,14,C,Fabricação de meias,14,Confecção de artigos do vestuário e acessórios,PIA,covered,PIA (tabela 5548) — divisao 14
1422-3/00,1422300,14.22-3,14.2,14,C,"Fabricação de artigos do vestuário, produzidos em malharias e tricotagens, exceto meias",14,Confecção de artigos do vestuário e acessórios,PIA,covered,PIA (tabela 5548) — divisao 14
1510-6/00,1510600,15.10-6,15.1,15,C,Curtimento e outras preparações de couro,15,"Preparação de couros e fabricação de artefatos de couro, artigos para viagem e calçados",PIA,covered,PIA (tabela 5548) — divisao 15
1521-1/00,1521100,15.21-1,15.2,15,C,"Fabricação de artigos para viagem, bolsas e semelhantes de qualquer material",15,"Preparação de couros e fabricação de artefatos de couro, artigos para viagem e calçados",PIA,covered,PIA (tabela 5548) — divisao 15
1529-7/00,1529700,15.29-7,15.2,15,C,Fabricação de artefatos de couro não especificados anteriormente,15,"Preparação de couros e fabricação de artefatos de couro, artigos para viagem e calçados",PIA,covered,PIA (tabela 5548) — divisao 15
