cnae_division,cnae_division_name,cnae_section,survey_classification_code,survey_classification_name,source_survey,profile_used,granularity_tier,percentile_band,percentile_lower,percentile_upper,n_empresas_na_faixa,receita_total_faixa_mil_reais,receita_media_empresa_faixa_mil_reais,po_total_faixa,po_medio_empresa_faixa,n_empresas_cnae_total,receita_total_cnae_mil_reais,po_total_cnae,data_quality_flag,mapping_ambiguity,base_year,generated_at,model_version
81,Serviços para edifícios e atividades paisagísticas,M/N,PAS_4.6,4.6 Serviços para edifícios e atividades paisagisticas,PAS,servicos_atomizados,full,top_25_to_50pct,0.25,0.5,7584,7613815.9,1003.931,111144.8,14.66,30337,76138159.0,1234942.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
81,Serviços para edifícios e atividades paisagísticas,M/N,PAS_4.6,4.6 Serviços para edifícios e atividades paisagisticas,PAS,servicos_atomizados,full,top_50_to_100pct,0.5,1.0,15174,6091052.72,401.414,86445.9,5.7,30337,76138159.0,1234942.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
82,"Serviços de escritório, de apoio administrativo e outros serviços prestados às empresas",M/N,PAS_4.7,4.7 Serviços de escritório e apoio administrativo,PAS,servicos_atomizados,full,top_0_to_0.5pct,0.0,0.005,767,16223668.2,21152.11,189624.8,247.23,153552,108157788.0,1185155.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
82,"Serviços de escritório, de apoio administrativo e outros serviços prestados às empresas",M/N,PAS_4.7,4.7 Serviços de escritório e apoio administrativo,PAS,servicos_atomizados,full,top_0.5_to_1pct,0.005,0.01,767,7571045.16,9870.985,82960.9,108.16,153552,108157788.0,1185155.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
82,"Serviços de escritório, de apoio administrativo e outros serviços prestados às empresas",M/N,PAS_4.7,4.7 Serviços de escritório e apoio administrativo,PAS,servicos_atomizados,full,top_1_to_2pct,0.01,0.02,1535,9734200.92,6341.499,118515.5,77.21,153552,108157788.0,1185155.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
82,"Serviços de escritório, de apoio administrativo e outros serviços prestados às empresas",M/N,PAS_4.7,4.7 Serviços de escritório e apoio administrativo,PAS,servicos_atomizados,full,top_2_to_3pct,0.02,0.03,1535,7571045.16,4932.277,82960.9,54.05,153552,108157788.0,1185155.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
82,"Serviços de escritório, de apoio administrativo e outros serviços prestados às empresas",M/N,PAS_4.7,4.7 Serviços de escritório e apoio administrativo,PAS,servicos_atomizados,full,top_3_to_5pct,0.03,0.05,3071,9734200.92,3169.717,118515.5,38.59,153552,108157788.0,1185155.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
82,"Serviços de escritório, de apoio administrativo e outros serviços prestados às empresas",M/N,PAS_4.7,4.7 Serviços de escritório e apoio administrativo,PAS,servicos_atomizados,full,top_5_to_7.5pct,0.05,0.075,3838,8652623.04,2254.461,94812.4,24.7,153552,108157788.0,1185155.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
82,"Serviços de escritório, de apoio administrativo e outros serviços prestados às empresas",M/N,PAS_4.7,4.7 Serviços de escritório e apoio administrativo,PAS,servicos_atomizados,full,top_7.5_to_10pct,0.075,0.1,3838,7571045.16,1972.654,82960.9,21.62,153552,108157788.0,1185155.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
82,"Serviços de escritório, de apoio administrativo e outros serviços prestados às empresas",M/N,PAS_4.7,4.7 Serviços de escritório e apoio administrativo,PAS,servicos_atomizados,full,top_10_to_15pct,0.1,0.15,7677,9734200.92,1267.969,106663.9,13.89,153552,108157788.0,1185155.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
82,"Serviços de escritório, de apoio administrativo e outros serviços prestados às empresas",M/N,PAS_4.7,4.7 Serviços de escritório e apoio administrativo,PAS,servicos_atomizados,full,top_15_to_25pct,0.15,0.25,15355,11897356.68,774.82,118515.5,7.72,153552,108157788.0,1185155.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
82,"Serviços de escritório, de apoio administrativo e outros serviços prestados às empresas",M/N,PAS_4.7,4.7 Serviços de escritório e apoio administrativo,PAS,servicos_atomizados,full,top_25_to_50pct,0.25,0.5,38388,10815778.8,281.749,106664.0,2.78,153552,108157788.0,1185155.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
82,"Serviços de escritório, de apoio administrativo e outros serviços prestados às empresas",M/N,PAS_4.7,4.7 Serviços de escritório e apoio administrativo,PAS,servicos_atomizados,full,top_50_to_100pct,0.5,1.0,76781,8652623.04,112.692,82960.8,1.08,153552,108157788.0,1185155.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
82,"Serviços de escritório, de apoio administrativo e outros serviços prestados às empresas",M/N,PAS_4.8,4.8 Outros serviços prestados principalmente às empresas,PAS,servicos_atomizados,full,top_0_to_0.5pct,0.0,0.005,279,11517154.05,41280.122,77393.0,277.39,55967,76781027.0,483706.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
82,"Serviços de escritório, de apoio administrativo e outros serviços prestados às empresas",M/N,PAS_4.8,4.8 Outros serviços prestados principalmente às empresas,PAS,servicos_atomizados,full,top_0.5_to_1pct,0.005,0.01,279,5374671.89,19264.057,33859.4,121.36,55967,76781027.0,483706.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
82,"Serviços de escritório, de apoio administrativo e outros serviços prestados às empresas",M/N,PAS_4.8,4.8 Outros serviços prestados principalmente às empresas,PAS,servicos_atomizados,full,top_1_to_2pct,0.01,0.02,559,6910292.43,12361.883,48370.6,86.53,55967,76781027.0,483706.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
82,"Serviços de escritório, de apoio administrativo e outros serviços prestados às empresas",M/N,PAS_4.8,4.8 Outros serviços prestados principalmente às empresas,PAS,servicos_atomizados,full,top_2_to_3pct,0.02,0.03,559,5374671.89,9614.798,33859.4,60.57,55967,76781027.0,483706.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
82,"Serviços de escritório, de apoio administrativo e outros serviços prestados às empresas",M/N,PAS_4.8,4.8 Outros serviços prestados principalmente às empresas,PAS,servicos_atomizados,full,top_3_to_5pct,0.03,0.05,1119,6910292.43,6175.418,48370.6,43.23,55967,76781027.0,483706.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
82,"Serviços de escritório, de apoio administrativo e outros serviços prestados às empresas",M/N,PAS_4.8,4.8 Outros serviços prestados principalmente às empresas,PAS,servicos_atomizados,full,top_5_to_7.5pct,0.05,0.075,1399,6142482.16,4390.623,38696.5,27.66,55967,76781027.0,483706.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
82,"Serviços de escritório, de apoio administrativo e outros serviços prestados às empresas",M/N,PAS_4.8,4.8 Outros serviços prestados principalmente às empresas,PAS,servicos_atomizados,full,top_7.5_to_10pct,0.075,0.1,1399,5374671.89,3841.795,33859.4,24.2,55967,76781027.0,483706.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
82,"Serviços de escritório, de apoio administrativo e outros serviços prestados às empresas",M/N,PAS_4.8,4.8 Outros serviços prestados principalmente às empresas,PAS,servicos_atomizados,full,top_10_to_15pct,0.1,0.15,2798,6910292.43,2469.726,43533.5,15.56,55967,76781027.0,483706.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
82,"Serviços de escritório, de apoio administrativo e outros serviços prestados às empresas",M/N,PAS_4.8,4.8 Outros serviços prestados principalmente às empresas,PAS,servicos_atomizados,full,top_15_to_25pct,0.15,0.25,5596,8445912.97,1509.277,48370.6,8.64,55967,76781027.0,483706.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
82,"Serviços de escritório, de apoio administrativo e outros serviços prestados às empresas",M/N,PAS_4.8,4.8 Outros serviços prestados principalmente às empresas,PAS,servicos_atomizados,full,top_25_to_50pct,0.25,0.5,13991,7678102.7,548.789,43533.5,3.11,55967,76781027.0,483706.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
82,"Serviços de escritório, de apoio administrativo e outros serviços prestados às empresas",M/N,PAS_4.8,4.8 Outros serviços prestados principalmente às empresas,PAS,servicos_atomizados,full,top_50_to_100pct,0.5,1.0,27989,6142482.16,219.461,33859.4,1.21,55967,76781027.0,483706.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
49,Transporte terrestre,H,PAS_5.1.1,5.1.1 Transporte ferroviário e metroferroviário,PAS,servicos_infraestrutura,coarse,top_0_to_2pct,0.0,0.02,1,20903911.11,20903911.11,21489.6,21489.6,69,40988061.0,58080.0,small_sector,False,2023,2026-05-22T21:51:03Z,1.2.0
49,Transporte terrestre,H,PAS_5.1.1,5.1.1 Transporte ferroviário e metroferroviário,PAS,servicos_infraestrutura,coarse,top_2_to_5pct,0.02,0.05,2,6148209.15,3074104.575,9292.8,4646.4,69,40988061.0,58080.0,small_sector,False,2023,2026-05-22T21:51:03Z,1.2.0
49,Transporte terrestre,H,PAS_5.1.1,5.1.1 Transporte ferroviário e metroferroviário,PAS,servicos_infraestrutura,coarse,top_5_to_10pct,0.05,0.1,3,5328447.93,1776149.31,8131.2,2710.4,69,40988061.0,58080.0,small_sector,False,2023,2026-05-22T21:51:03Z,1.2.0
49,Transporte terrestre,H,PAS_5.1.1,5.1.1 Transporte ferroviário e metroferroviário,PAS,servicos_infraestrutura,coarse,top_10_to_25pct,0.1,0.25,10,4918567.32,491856.732,9873.6,987.36,69,40988061.0,58080.0,small_sector,False,2023,2026-05-22T21:51:03Z,1.2.0
49,Transporte terrestre,H,PAS_5.1.1,5.1.1 Transporte ferroviário e metroferroviário,PAS,servicos_infraestrutura,coarse,top_25_to_50pct,0.25,0.5,17,2459283.66,144663.745,5808.0,341.65,69,40988061.0,58080.0,small_sector,False,2023,2026-05-22T21:51:03Z,1.2.0
49,Transporte terrestre,H,PAS_5.1.1,5.1.1 Transporte ferroviário e metroferroviário,PAS,servicos_infraestrutura,coarse,top_50_to_100pct,0.5,1.0,36,1229641.83,34156.718,3484.8,96.8,69,40988061.0,58080.0,small_sector,False,2023,2026-05-22T21:51:03Z,1.2.0
49,Transporte terrestre,H,PAS_5.1.2.1,5.1.2.1 Transporte de passageiros,PAS,servicos_atomizados,full,top_0_to_0.5pct,0.0,0.005,125,13806904.8,110455.238,93589.1,748.71,25034,92046032.0,584932.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
49,Transporte terrestre,H,PAS_5.1.2.1,5.1.2.1 Transporte de passageiros,PAS,servicos_atomizados,full,top_0.5_to_1pct,0.005,0.01,125,6443222.24,51545.778,40945.2,327.56,25034,92046032.0,584932.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
49,Transporte terrestre,H,PAS_5.1.2.1,5.1.2.1 Transporte de passageiros,PAS,servicos_atomizados,full,top_1_to_2pct,0.01,0.02,250,8284142.88,33136.572,58493.2,233.97,25034,92046032.0,584932.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
49,Transporte terrestre,H,PAS_5.1.2.1,5.1.2.1 Transporte de passageiros,PAS,servicos_atomizados,full,top_2_to_3pct,0.02,0.03,250,6443222.24,25772.889,40945.2,163.78,25034,92046032.0,584932.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
49,Transporte terrestre,H,PAS_5.1.2.1,5.1.2.1 Transporte de passageiros,PAS,servicos_atomizados,full,top_3_to_5pct,0.03,0.05,500,8284142.88,16568.286,58493.2,116.99,25034,92046032.0,584932.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
49,Transporte terrestre,H,PAS_5.1.2.1,5.1.2.1 Transporte de passageiros,PAS,servicos_atomizados,full,top_5_to_7.5pct,0.05,0.075,625,7363682.56,11781.892,46794.6,74.87,25034,92046032.0,584932.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
49,Transporte terrestre,H,PAS_5.1.2.1,5.1.2.1 Transporte de passageiros,PAS,servicos_atomizados,full,top_7.5_to_10pct,0.075,0.1,625,6443222.24,10309.156,40945.2,65.51,25034,92046032.0,584932.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
49,Transporte terrestre,H,PAS_5.1.2.1,5.1.2.1 Transporte de passageiros,PAS,servicos_atomizados,full,top_10_to_15pct,0.1,0.15,1251,8284142.88,6622.017,52643.9,42.08,25034,92046032.0,584932.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
49,Transporte terrestre,H,PAS_5.1.2.1,5.1.2.1 Transporte de passageiros,PAS,servicos_atomizados,full,top_15_to_25pct,0.15,0.25,2503,10125063.52,4045.171,58493.2,23.37,25034,92046032.0,584932.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
49,Transporte terrestre,H,PAS_5.1.2.1,5.1.2.1 Transporte de passageiros,PAS,servicos_atomizados,full,top_25_to_50pct,0.25,0.5,6258,9204603.2,1470.854,52643.9,8.41,25034,92046032.0,584932.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
49,Transporte terrestre,H,PAS_5.1.2.1,5.1.2.1 Transporte de passageiros,PAS,servicos_atomizados,full,top_50_to_100pct,0.5,1.0,12522,7363682.56,588.06,40945.2,3.27,25034,92046032.0,584932.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
49,Transporte terrestre,H,PAS_5.1.2.2,5.1.2.2 Transporte de cargas,PAS,servicos_atomizados,full,top_0_to_0.5pct,0.0,0.005,558,59414772.75,106478.087,199706.4,357.9,111701,396098485.0,1248165.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
49,Transporte terrestre,H,PAS_5.1.2.2,5.1.2.2 Transporte de cargas,PAS,servicos_atomizados,full,top_0.5_to_1pct,0.005,0.01,558,27726893.95,49689.774,87371.6,156.58,111701,396098485.0,1248165.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
49,Transporte terrestre,H,PAS_5.1.2.2,5.1.2.2 Transporte de cargas,PAS,servicos_atomizados,full,top_1_to_2pct,0.01,0.02,1117,35648863.65,31914.829,124816.5,111.74,111701,396098485.0,1248165.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
49,Transporte terrestre,H,PAS_5.1.2.2,5.1.2.2 Transporte de cargas,PAS,servicos_atomizados,full,top_2_to_3pct,0.02,0.03,1117,27726893.95,24822.645,87371.6,78.22,111701,396098485.0,1248165.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
49,Transporte terrestre,H,PAS_5.1.2.2,5.1.2.2 Transporte de cargas,PAS,servicos_atomizados,full,top_3_to_5pct,0.03,0.05,2234,35648863.65,15957.414,124816.5,55.87,111701,396098485.0,1248165.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
49,Transporte terrestre,H,PAS_5.1.2.2,5.1.2.2 Transporte de cargas,PAS,servicos_atomizados,full,top_5_to_7.5pct,0.05,0.075,2792,31687878.8,11349.527,99853.2,35.76,111701,396098485.0,1248165.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
49,Transporte terrestre,H,PAS_5.1.2.2,5.1.2.2 Transporte de cargas,PAS,servicos_atomizados,full,top_7.5_to_10pct,0.075,0.1,2792,27726893.95,9930.836,87371.6,31.29,111701,396098485.0,1248165.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
49,Transporte terrestre,H,PAS_5.1.2.2,5.1.2.2 Transporte de cargas,PAS,servicos_atomizados,full,top_10_to_15pct,0.1,0.15,5585,35648863.65,6382.966,112334.8,20.11,111701,396098485.0,1248165.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
49,Transporte terrestre,H,PAS_5.1.2.2,5.1.2.2 Transporte de cargas,PAS,servicos_atomizados,full,top_15_to_25pct,0.15,0.25,11170,43570833.35,3900.701,124816.5,11.17,111701,396098485.0,1248165.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
49,Transporte terrestre,H,PAS_5.1.2.2,5.1.2.2 Transporte de cargas,PAS,servicos_atomizados,full,top_25_to_50pct,0.25,0.5,27925,39609848.5,1418.437,112334.9,4.02,111701,396098485.0,1248165.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
49,Transporte terrestre,H,PAS_5.1.2.2,5.1.2.2 Transporte de cargas,PAS,servicos_atomizados,full,top_50_to_100pct,0.5,1.0,55853,31687878.8,567.344,87371.5,1.56,111701,396098485.0,1248165.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
49,Transporte terrestre,H,PAS_5.1.3,5.1.3 Transporte dutoviário,PAS,servicos_infraestrutura,minimal,top_0_to_5pct,0.0,0.05,0,19341103.98,0.0,3272.2,0.0,12,29304703.0,6174.0,tiny_sector,False,2023,2026-05-22T21:51:03Z,1.2.0
49,Transporte terrestre,H,PAS_5.1.3,5.1.3 Transporte dutoviário,PAS,servicos_infraestrutura,minimal,top_5_to_10pct,0.05,0.1,0,3809611.39,0.0,864.4,0.0,12,29304703.0,6174.0,tiny_sector,False,2023,2026-05-22T21:51:03Z,1.2.0
49,Transporte terrestre,H,PAS_5.1.3,5.1.3 Transporte dutoviário,PAS,servicos_infraestrutura,minimal,top_10_to_25pct,0.1,0.25,1,3516564.36,3516564.36,1049.6,1049.58,12,29304703.0,6174.0,tiny_sector,False,2023,2026-05-22T21:51:03Z,1.2.0
49,Transporte terrestre,H,PAS_5.1.3,5.1.3 Transporte dutoviário,PAS,servicos_infraestrutura,minimal,top_25_to_50pct,0.25,0.5,3,1758282.18,586094.06,617.4,205.8,12,29304703.0,6174.0,tiny_sector,False,2023,2026-05-22T21:51:03Z,1.2.0
49,Transporte terrestre,H,PAS_5.1.3,5.1.3 Transporte dutoviário,PAS,servicos_infraestrutura,minimal,top_50_to_100pct,0.5,1.0,8,879141.09,109892.636,370.4,46.31,12,29304703.0,6174.0,tiny_sector,False,2023,2026-05-22T21:51:03Z,1.2.0
50,Transporte aquaviário,H,PAS_5.1.4,5.1.4 Transporte aquaviário,PAS,servicos_infraestrutura,full,top_0_to_0.5pct,0.0,0.005,5,14187603.6,2837520.72,8873.8,1774.76,1122,47292012.0,44369.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
50,Transporte aquaviário,H,PAS_5.1.4,5.1.4 Transporte aquaviário,PAS,servicos_infraestrutura,full,top_0.5_to_1pct,0.005,0.01,5,4729201.2,945840.24,3549.5,709.9,1122,47292012.0,44369.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
50,Transporte aquaviário,H,PAS_5.1.4,5.1.4 Transporte aquaviário,PAS,servicos_infraestrutura,full,top_1_to_2pct,0.01,0.02,11,5202121.32,472920.12,3993.2,363.02,1122,47292012.0,44369.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
50,Transporte aquaviário,H,PAS_5.1.4,5.1.4 Transporte aquaviário,PAS,servicos_infraestrutura,full,top_2_to_3pct,0.02,0.03,11,3310440.84,300949.167,3105.8,282.35,1122,47292012.0,44369.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
50,Transporte aquaviário,H,PAS_5.1.4,5.1.4 Transporte aquaviário,PAS,servicos_infraestrutura,full,top_3_to_5pct,0.03,0.05,22,3783360.96,171970.953,3993.2,181.51,1122,47292012.0,44369.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
50,Transporte aquaviário,H,PAS_5.1.4,5.1.4 Transporte aquaviário,PAS,servicos_infraestrutura,full,top_5_to_7.5pct,0.05,0.075,28,3310440.84,118230.03,3549.5,126.77,1122,47292012.0,44369.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
50,Transporte aquaviário,H,PAS_5.1.4,5.1.4 Transporte aquaviário,PAS,servicos_infraestrutura,full,top_7.5_to_10pct,0.075,0.1,28,2837520.72,101340.026,2662.1,95.08,1122,47292012.0,44369.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
50,Transporte aquaviário,H,PAS_5.1.4,5.1.4 Transporte aquaviário,PAS,servicos_infraestrutura,full,top_10_to_15pct,0.1,0.15,56,2837520.72,50670.013,3549.5,63.38,1122,47292012.0,44369.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
50,Transporte aquaviário,H,PAS_5.1.4,5.1.4 Transporte aquaviário,PAS,servicos_infraestrutura,full,top_15_to_25pct,0.15,0.25,112,2837520.72,25335.006,3993.2,35.65,1122,47292012.0,44369.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
50,Transporte aquaviário,H,PAS_5.1.4,5.1.4 Transporte aquaviário,PAS,servicos_infraestrutura,full,top_25_to_50pct,0.25,0.5,280,2837520.72,10134.003,4436.9,15.85,1122,47292012.0,44369.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
50,Transporte aquaviário,H,PAS_5.1.4,5.1.4 Transporte aquaviário,PAS,servicos_infraestrutura,full,top_50_to_100pct,0.5,1.0,564,1418760.36,2515.533,2662.1,4.72,1122,47292012.0,44369.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
51,Transporte aéreo,H,PAS_5.1.5,5.1.5 Transporte aéreo,PAS,servicos_infraestrutura,medium,top_0_to_1pct,0.0,0.01,2,27275767.6,13637883.8,16454.5,8227.24,280,68189419.0,58766.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
51,Transporte aéreo,H,PAS_5.1.5,5.1.5 Transporte aéreo,PAS,servicos_infraestrutura,medium,top_1_to_2pct,0.01,0.02,2,7500836.09,3750418.045,5288.9,2644.47,280,68189419.0,58766.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
51,Transporte aéreo,H,PAS_5.1.5,5.1.5 Transporte aéreo,PAS,servicos_infraestrutura,medium,top_2_to_5pct,0.02,0.05,8,10228412.85,1278551.606,9402.6,1175.32,280,68189419.0,58766.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
51,Transporte aéreo,H,PAS_5.1.5,5.1.5 Transporte aéreo,PAS,servicos_infraestrutura,medium,top_5_to_10pct,0.05,0.1,14,8864624.47,633187.462,8227.2,587.66,280,68189419.0,58766.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
51,Transporte aéreo,H,PAS_5.1.5,5.1.5 Transporte aéreo,PAS,servicos_infraestrutura,medium,top_10_to_20pct,0.1,0.2,28,6137047.71,219180.275,7345.8,262.35,280,68189419.0,58766.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
51,Transporte aéreo,H,PAS_5.1.5,5.1.5 Transporte aéreo,PAS,servicos_infraestrutura,medium,top_20_to_50pct,0.2,0.5,84,6137047.71,73060.092,8521.1,101.44,280,68189419.0,58766.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
51,Transporte aéreo,H,PAS_5.1.5,5.1.5 Transporte aéreo,PAS,servicos_infraestrutura,medium,top_50_to_100pct,0.5,1.0,142,2045682.57,14406.215,3526.0,24.83,280,68189419.0,58766.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
52,Armazenagem e atividades auxiliares dos transportes,H,PAS_5.1.6,5.1.6 Armazenamento e atividades auxiliares aos transportes,PAS,servicos_infraestrutura,full,top_0_to_0.5pct,0.0,0.005,138,55836571.2,404612.835,100486.4,728.16,27641,186121904.0,502432.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
52,Armazenagem e atividades auxiliares dos transportes,H,PAS_5.1.6,5.1.6 Armazenamento e atividades auxiliares aos transportes,PAS,servicos_infraestrutura,full,top_0.5_to_1pct,0.005,0.01,138,18612190.4,134870.945,40194.6,291.26,27641,186121904.0,502432.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
52,Armazenagem e atividades auxiliares dos transportes,H,PAS_5.1.6,5.1.6 Armazenamento e atividades auxiliares aos transportes,PAS,servicos_infraestrutura,full,top_1_to_2pct,0.01,0.02,276,20473409.44,74179.02,45218.9,163.84,27641,186121904.0,502432.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
52,Armazenagem e atividades auxiliares dos transportes,H,PAS_5.1.6,5.1.6 Armazenamento e atividades auxiliares aos transportes,PAS,servicos_infraestrutura,full,top_2_to_3pct,0.02,0.03,276,13028533.28,47204.831,35170.2,127.43,27641,186121904.0,502432.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
52,Armazenagem e atividades auxiliares dos transportes,H,PAS_5.1.6,5.1.6 Armazenamento e atividades auxiliares aos transportes,PAS,servicos_infraestrutura,full,top_3_to_5pct,0.03,0.05,552,14889752.32,26974.189,45218.9,81.92,27641,186121904.0,502432.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
52,Armazenagem e atividades auxiliares dos transportes,H,PAS_5.1.6,5.1.6 Armazenamento e atividades auxiliares aos transportes,PAS,servicos_infraestrutura,full,top_5_to_7.5pct,0.05,0.075,691,13028533.28,18854.607,40194.6,58.17,27641,186121904.0,502432.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
52,Armazenagem e atividades auxiliares dos transportes,H,PAS_5.1.6,5.1.6 Armazenamento e atividades auxiliares aos transportes,PAS,servicos_infraestrutura,full,top_7.5_to_10pct,0.075,0.1,691,11167314.24,16161.092,30145.9,43.63,27641,186121904.0,502432.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
52,Armazenagem e atividades auxiliares dos transportes,H,PAS_5.1.6,5.1.6 Armazenamento e atividades auxiliares aos transportes,PAS,servicos_infraestrutura,full,top_10_to_15pct,0.1,0.15,1382,11167314.24,8080.546,40194.6,29.08,27641,186121904.0,502432.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
52,Armazenagem e atividades auxiliares dos transportes,H,PAS_5.1.6,5.1.6 Armazenamento e atividades auxiliares aos transportes,PAS,servicos_infraestrutura,full,top_15_to_25pct,0.15,0.25,2764,11167314.24,4040.273,45218.9,16.36,27641,186121904.0,502432.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
52,Armazenagem e atividades auxiliares dos transportes,H,PAS_5.1.6,5.1.6 Armazenamento e atividades auxiliares aos transportes,PAS,servicos_infraestrutura,full,top_25_to_50pct,0.25,0.5,6910,11167314.24,1616.109,50243.2,7.27,27641,186121904.0,502432.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
52,Armazenagem e atividades auxiliares dos transportes,H,PAS_5.1.6,5.1.6 Armazenamento e atividades auxiliares aos transportes,PAS,servicos_infraestrutura,full,top_50_to_100pct,0.5,1.0,13823,5583657.12,403.94,30145.9,2.18,27641,186121904.0,502432.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
53,Correio e outras atividades de entrega,H,PAS_5.2,5.2 Correio e outras atividades de entrega,PAS,servicos_infraestrutura,full,top_0_to_0.5pct,0.0,0.005,36,11306920.2,314081.117,35095.4,974.87,7265,37689734.0,175477.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
53,Correio e outras atividades de entrega,H,PAS_5.2,5.2 Correio e outras atividades de entrega,PAS,servicos_infraestrutura,full,top_0.5_to_1pct,0.005,0.01,36,3768973.4,104693.706,14038.2,389.95,7265,37689734.0,175477.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
53,Correio e outras atividades de entrega,H,PAS_5.2,5.2 Correio e outras atividades de entrega,PAS,servicos_infraestrutura,full,top_1_to_2pct,0.01,0.02,72,4145870.74,57581.538,15792.9,219.35,7265,37689734.0,175477.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
53,Correio e outras atividades de entrega,H,PAS_5.2,5.2 Correio e outras atividades de entrega,PAS,servicos_infraestrutura,full,top_2_to_3pct,0.02,0.03,72,2638281.38,36642.797,12283.4,170.6,7265,37689734.0,175477.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
53,Correio e outras atividades de entrega,H,PAS_5.2,5.2 Correio e outras atividades de entrega,PAS,servicos_infraestrutura,full,top_3_to_5pct,0.03,0.05,145,3015178.72,20794.336,15792.9,108.92,7265,37689734.0,175477.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
