cnpj,razao_social,sigla_uf,cnae_secao,archetype,headcount,receita_point_brl,receita_pia_brl,convergencia_pct,confidence
15217745000184,"LAAM OFFSHORE INDUSTRIA, COMERCIO E SERVICOS DE CABOS DE ACO LTDA",RJ,C,labor_intensive_midcap,77,38958647.398163706,44752563.24,14.871963553101663,alta
15077072000104,DIFA DISTRIBUIDORA DE COSMETICOS E PERFUMARIA LTDA,SP,G,family_mature_sweet_spot,21,38926290.93986274,37410768.99,3.893311983420337,alta
30850562000195,PRB EMBALAGENS E DESCARTAVEIS LTDA,SP,G,standard,17,38863053.31551403,30284908.23,22.07275124749309,alta
28930257000161,VD SUMARE PRODUTOS NATURAIS LTDA,SP,G,standard,19,38833410.221204,33847838.61,12.83835641218487,alta
00474698000187,CAMINERO INDUSTRIA E COMERCIO DE OLEOS LTDA,SP,C,standard,33,38826018.70722698,39200375.61,0.9641908061599446,alta
23571314000140,SAFETYTRAB COMERCIO E SERVICOS LTDA,SP,G,family_mature_sweet_spot,22,38793665.07357118,39192234.18,1.0274077112150681,alta
39908419000181,IMPAKTO COMERCIO DE UNIFORMES LTDA,SP,G,standard,24,38784777.79881118,42755164.56,10.236971787706151,alta
11466011000188,MAIS VERDE DISTRIBUIDORA DE HORTIFRUTIGRANJEIROS LTDA,SP,G,standard,19,38776069.14743892,33847838.61,12.709463970420067,alta
52998960000196,LAJES DURALEVE LTDA,SP,G,family_mature_sweet_spot,24,38773962.81912716,42755164.56,10.267719498892495,alta
53929774000168,PARFIX INDUSTRIA E COMERCIO DE PARAFUSOS LTDA,SP,C,labor_intensive_midcap,63,38751375.3848481,37003601.88,4.510223153347699,alta
30557743000128,ROVEDA ILUMINACAO LTDA,SP,G,standard,23,38749536.70541021,40973699.37,5.73984324380128,baixa
03003135000107,ANTOR INDUSTRIA E COMERCIO DE PLASTICOS LTDA,SP,C,labor_intensive_midcap,61,38667421.13168677,45767295.33,18.361385348491986,alta
11046024000106,RAMOS E WEIDMANN LTDA,RJ,G,family_mature_sweet_spot,23,38623645.38669797,40973699.37,6.084495546117945,alta
56714660000199,V M DE SOUZA TRANSPORTES LTDA,SP,H,labor_intensive_midcap,184,38584880.79287703,39520342.48,2.424425494909536,alta
39215421000175,GAUDARD & NUNES LTDA,RJ,G,labor_intensive_midcap,78,38582797.672596425,29671805.28,23.09576528952821,alta
07269864000152,VALBORMIDA BRASIL METALURGICA LTDA.,SP,C,capital_intensive,51,38457492.51290204,32845632.51,14.592371047122537,alta
46621017000167,GLICO ALIMENTOS LTDA,SP,C,labor_intensive_midcap,74,38355298.668147355,32502129.779999997,15.260391892106934,alta
04453503000173,POLIFLUOR INDUSTRIA E COMERCIO LTDA,SP,C,labor_intensive_midcap,81,38316375.456686914,31018098.689999998,19.047409050829813,alta
33174201000164,BIOVAR INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS LTDA,RJ,G,standard,23,38294726.748192176,40973699.37,6.995669767859853,alta
36409042000128,HUB PLAST INDUSTRIA E COMERCIO LTDA,SP,C,standard,92,38272284.10097244,35230433.08,7.947921302390075,alta
10549291000125,DPM VALE COMERCIO DE PRODUTOS CIRURGICOS LTDA,SP,G,standard,17,38248550.27827208,30284908.23,20.820768343724644,alta
06271755000107,ISOLETRI INDUSTRIA DE MATERIAIS ISOLANTES LTDA.,SP,C,labor_intensive_midcap,68,38145169.955470964,36737518.84,3.690247329122382,alta
12328603000104,SAYURI DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA,SP,G,standard,21,38069422.027032144,37410768.99,1.7301366870357242,alta
45576808000150,ASPOL INDUSTRIA E COMERCIO LTDA,SP,C,labor_intensive_midcap,57,38020525.55901344,37577098.949999996,1.1662821659978961,alta
02224018000100,SERTRIL PINHEIRAL COMERCIO DE FERRO E ACO LTDA,RJ,G,family_mature_sweet_spot,25,37984595.46435467,44536629.75,17.24918800779084,baixa
51047470000141,INDUSTRIA DE FRIOS XAVIER LTDA,SP,C,labor_intensive_midcap,57,37982437.70678743,33579545.879999995,11.591914823309619,alta
07562871000148,FIXOMOLDE METALURGICA TECNOLOGIA EM SET-UP LTDA,SP,C,labor_intensive_midcap,52,37977162.894469276,34280862.199999996,9.732956368385231,alta
42642499000180,SALMERON ENVIRONMENT LTDA,SP,G,standard,17,37966004.27188634,30284908.23,20.23151023973876,alta
54522339000187,"MALHAS TEDA INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTACAO LTDA",SP,C,family_mature_sweet_spot,84,37954819.65652092,40114762.800000004,5.690827049175538,alta
35761847000173,NALA BABY INDUSTRIA E COMERCIO DE MOVEIS LTDA,SP,C,labor_intensive_midcap,114,37930453.47649904,28465412.400000002,24.953672337092918,alta
72818875000106,STAMPER INDUSTRIA E COMERCIO DE PECAS LTDA,SP,C,family_mature_sweet_spot,49,37928700.46408327,32303120.15,14.831988033469369,alta
07420390000106,COMERCIAL THIFER HORTIFRUTIGRANJEIROS LTDA,SP,G,family_mature_sweet_spot,20,37923930.33733389,35629303.8,6.050603186228737,baixa
47920368000131,RESIMETAL LTDA,SP,G,standard,18,37888695.12637037,32066373.419999998,15.366910068956324,alta
07798992000193,SPTRAFO INDUSTRIA E COMERCIO DE TRANSFORMADORES LTDA.,SP,C,labor_intensive_midcap,54,37814645.532000646,45351439.379999995,19.930885882881906,alta
05599079000132,MULT ACESSORIOS AUTOMOTIVOS INDUSTRIA E COMERCIO LTDA,SP,C,labor_intensive_midcap,52,37795947.40118109,30325716.2,19.76463540360322,alta
19432385000194,ECOSUCATAS E TRANSPORTES LTDA,SP,G,standard,19,37767938.33907546,33847838.61,10.379437961059285,alta
47315146000190,OP TELECOM LTDA,SP,J,partnership_heavy_services,45,37753032.42246901,31507086.599999998,16.544222865529846,alta
13620731000181,PLASTICOS PREMIUM PACK INDUSTRIA E COMERCIO DE EMBALAGENS FLEXIVEIS LTDA,SP,C,standard,57,37650431.248961255,29344412.82,22.060885236714018,alta
55157440000149,METALURGICA EDARP LTDA,SP,C,labor_intensive_midcap,54,37604296.10886053,29845526.759999998,20.632667412254442,alta
16700800000155,INTERACTIVE AUTOMACAO LTDA,SP,C,labor_intensive_midcap,63,37587620.98161068,29663170.74,21.08260654614887,alta
49364781000192,RCR EMBALAGENS LTDA,SP,G,standard,19,37575957.20939137,33847838.61,9.92155323846175,alta
35659497000139,GRAFICA NMC LTDA,SP,C,labor_intensive_midcap,94,37563395.14423778,31101631.479999997,17.2022886627409,alta
44475142000180,COMERCIO DE HORTIFRUTIGRANJEIROS SAMPAIOS LTDA,SP,G,standard,17,37558994.01858601,30284908.23,19.36709429700497,alta
03328617000129,CESTA SILCO LTDA,SP,G,standard,17,37557860.33744838,30284908.23,19.364660398922215,alta
31596642000129,SUPERMERCADO SUPER OFERTAO LTDA,RJ,G,labor_intensive_midcap,76,37534388.01708843,28910989.76,22.974660604996192,alta
01897489000109,ELETRO LIMA COMERCIO E IMPORTACAO LTDA,SP,G,standard,18,37525435.00359671,32066373.419999998,14.547630382095436,baixa
55511013000117,HUB CAMPINAS PRODUTOS NATURAIS LTDA,SP,G,recent_startup,17,37496966.479425006,30284908.23,19.233711221365972,baixa
06238440000168,PROGEU INDUSTRIA E COMERCIO DE ACESSORIOS PARA PISCINAS LTDA,SP,C,labor_intensive_midcap,60,37489192.92586379,39202030.800000004,4.568884364951294,alta
02461243000152,ABATEDOURO AVICOLA CARRARO LTDA,SP,C,labor_intensive_midcap,75,37473615.80988983,39087702.0,4.307260335641773,alta
55396030000150,BRSPLICE INDUSTRIA E COMERCIO LTDA,SP,C,family_mature_sweet_spot,41,37470599.86929537,44445798.67,18.615124457669367,alta
59552224000159,DANIDREA INDUSTRIA E COMERCIO LTDA,SP,C,labor_intensive_midcap,52,37446064.85403456,33489664.52,10.56559707797516,alta
47859426000169,RESYPAR INDUSTRIA E COMERCIO LTDA,SP,C,family_mature_sweet_spot,43,37361165.807712995,46039822.22,23.22908352740788,alta
68408806000157,HIPERMOLDE CONSTRUCOES PRE-FABRICADAS LTDA,SP,C,labor_intensive_midcap,68,37336340.92972721,35105646.0,5.974594387612128,alta
36445829000145,JULIANO ROTELI VIEL COMERCIO DE CHOCOLATES LTDA,SP,G,standard,23,37325180.45406934,40973699.37,9.774953185880399,baixa
06787265000168,CICLOVIDA ATACADO DE MERCADORIAS EM GERAL LTDA,SP,G,standard,18,37321710.63491463,32066373.419999998,14.08117989639585,baixa
11203891000108,MCK AUTOMACAO INDUSTRIAL LTDA,SP,C,family_mature_sweet_spot,69,37320297.965080984,36902626.230000004,1.1191543418859555,alta
01847902000120,HENLAU QUIMICA LTDA,SP,C,labor_intensive_midcap,55,37316276.2823721,42447631.05,13.750982892287952,alta
71447049000135,MASCELLA & CIA LTDA,SP,C,labor_intensive_midcap,71,37293363.40935865,36226205.75,2.861521626903865,alta
23750682000155,ATLAS EMPREENDIMENTOS LTDA,RJ,G,standard,16,37244247.229773216,28503443.04,23.468870603956734,baixa
38084301000113,PROMO DEFUMADOS CARNES E SALGADOS INDUSTRIA E COMERCIO LTDA,RJ,C,labor_intensive_midcap,64,37240844.78913764,37703349.76,1.2419293211019253,alta
46765186000170,VIACAO STENICO LTDA,SP,H,labor_intensive_midcap,215,37223704.86111003,46178661.05,24.057133007858596,alta
52128295000180,METALTEC DO BRASIL EQUIPAMENTOS INDUSTRIAIS LTDA,SP,C,labor_intensive_midcap,56,37221966.65181751,36917851.6,0.8170311221388862,alta
30393164000197,J.C. E MORAES COMERCIO DE ALIMENTOS LTDA,SP,G,standard,16,37213617.28661282,28503443.04,23.40587903489353,alta
44386894000175,ZINCAGEM MARISA LTDA,SP,C,labor_intensive_midcap,115,37165780.54704137,28160373.15,24.23037338242654,alta
62631106000140,VESUVIO ARTEFATOS DE BORRACHA LTDA,SP,C,labor_intensive_midcap,71,37111232.960324705,30313898.72,18.316109970239136,alta
64984800000177,IMPERIO DAS CORREIAS LTDA,SP,G,standard,16,37095567.58285836,28503443.04,23.162132574644122,alta
17758441000150,QUALYMEAT INDUSTRIA E COMERCIO DE ALIMENTOS LTDA,SP,C,labor_intensive_midcap,50,37081943.19860455,29455742.0,20.56580788595656,alta
05725879000152,JAVA DIESEL LTDA,SP,C,labor_intensive_midcap,50,37064158.85260769,32201600.5,13.119300432378703,alta
03163919000194,DISTRIBUIDORA FRANCANA DE EMBALAGENS E TRANSPORTES LTDA,SP,G,standard,19,37025791.15284139,33847838.61,8.583078021811591,alta
31463078000176,VIACAO PENEDO LTDA,RJ,H,labor_intensive_midcap,191,37014526.07464976,41023833.77,10.831714249871514,alta
42350990000138,VALLENTE COMERCIO E SERVICOS LTDA,RJ,G,standard,25,36997319.12315905,44536629.75,20.377991718112355,alta
22381424000186,MODENA PLAST INDUSTRIA  E COMERCIO  DE  EMBALAGENS  PLASTICAS LTDA,SP,C,labor_intensive_midcap,56,36989897.36740053,28829598.560000002,22.060885236714004,alta
38212891000112,COMERCIAL DE ALIMENTOS AC LTDA,SP,G,standard,16,36944188.286071256,28503443.04,22.84728840355547,alta
48034260000104,ONIX DISTRIBUICAO IMPORTACAO E EXPORTACAO LTDA,RJ,G,standard,16,36939370.46910587,28503443.04,22.837225762039537,alta
67539072000182,GALEAO INDUSTRIA METALURGICA LTDA,SP,C,standard,46,36939361.37983494,30325378.099999998,17.90497461996052,alta
08153481000187,FUSAO IMPRESSAO DIGITAL LTDA,SP,C,labor_intensive_midcap,84,36913449.90494062,27792947.279999997,24.707803384478304,alta
57345141000163,BAZAR O AMIGAO SHOPPING METROPOLITANO LTDA,RJ,G,recent_startup,73,36886056.13538101,27769766.48,24.714731284694572,baixa
16883862000140,L. C. M. ROMANO PERFUMARIA LTDA,RJ,G,standard,16,36874983.864006355,28503443.04,22.702493524825133,baixa
14117943000103,FIELD CONTROL LTDA,SP,J,labor_intensive_midcap,90,36874172.93032937,38125917.9,3.394638767995413,alta
01400742000177,ETIRAMA INDUSTRIA DE MAQUINAS LTDA,SP,C,labor_intensive_midcap,57,36840502.1471108,28675021.919999998,22.164410774056655,alta
55812200000130,KANXA INDUSTRIAL LTDA,SP,C,labor_intensive_midcap,63,36812264.5556903,30086072.1,18.271607402784984,alta
28950650000117,COMERCIAL SAVANO DISTRIBUIDORA DE PRODUTOS BELEZA LTDA,SP,G,standard,17,36786442.888541184,30284908.23,17.6737247421288,alta
61553947000114,INDUSTRIA E COMERCIO ZAMBON BERNARDI LTDA,SP,C,family_mature_sweet_spot,33,36770633.16051553,37209137.46,1.192539431046123,alta
02726452000180,WIMAGI COMERCIO E DISTRIBUICAO LTDA,RJ,G,standard,19,36754787.60784038,33847838.61,7.909034950375508,alta
33055197000115,BOMBAY ALIMENTOS LTDA,SP,C,labor_intensive_midcap,58,36712320.04701939,39440204.74,7.430433951019344,alta
46281655000186,FREZADORA IRMAOS POZELLI LTDA,SP,C,labor_intensive_midcap,57,36615204.37938434,35285261.760000005,3.6322141086644826,alta
15520441000191,TEC-CI CIRCUITOS IMPRESSOS LTDA,SP,C,family_mature_sweet_spot,40,36556682.79931256,43361754.800000004,18.615124457669367,alta
08604593000107,EUROTRONICS ELETRONICA LTDA,SP,C,family_mature_sweet_spot,40,36556682.79931256,43361754.800000004,18.615124457669367,alta
59124115000130,BRASMECK JUNTAS AUTOMOTIVA INDUSTRIA E COMERCIO LTDA,SP,C,labor_intensive_midcap,57,36553094.532454774,35306800.92,3.4095433735390377,alta
00991784000167,MARCHI FRIOS COMERCIO DE FRIOS E TRANSPORTES LTDA,SP,G,standard,18,36508853.03805389,32066373.419999998,12.168225644950859,baixa
02807845000119,ROMAO TECNOLOGIAS INDUSTRIAIS LTDA,RJ,C,labor_intensive_midcap,96,36503346.47825404,41182554.24,12.818572030193124,alta
05001206000150,OFS INDUSTRIA E COMERCIO LTDA,SP,C,standard,49,36500159.99930792,43265077.24,18.53393859320164,alta
48838437000125,TEL FRETAMENTO E TURISMO LTDA.,SP,H,labor_intensive_midcap,174,36487876.4019598,37372497.78,2.4244254949095585,alta
03222201000121,CMBA INDUSTRIA MECANICA LTDA,RJ,C,labor_intensive_midcap,67,36454824.50662974,34672260.14,4.889790009290984,alta
05030563000146,NSF INDUSTRIAL LTDA,SP,C,labor_intensive_midcap,56,36452424.69345641,32658463.599999998,10.407980059931292,alta
31105159000102,CIMENTHACO LITORAL LTDA,SP,G,standard,19,36442286.74490226,33847838.61,7.119334066666895,baixa
43644113000132,NEVADA DISTRIBUIDORA E TRANSPORTADORA LTDA,RJ,G,standard,17,36441158.61507591,30284908.23,16.893673579656802,baixa
54758577000196,BAZAR O AMIGAO BANGU SHOPPING LTDA,RJ,G,recent_startup,72,36380767.69517031,27389358.72,24.714731284694576,baixa
34090937000117,BEMAX COMERCIO E DISTRIBUICAO DE EQUIPAMENTOS LTDA,SP,G,standard,16,36342181.09498564,28503443.04,21.56925594118291,alta
05844507000145,H-MAX INDUSTRIA DE COSMETICOS LTDA,SP,C,family_mature_sweet_spot,38,36283519.61607574,42846885.56,18.089110464951435,alta
05697457000110,TAMASHIRO COMERCIO DE BANANAS CLIMATIZADAS LTDA,SP,G,standard,17,36232665.657062806,30284908.23,16.41545638225327,baixa
53751365000114,ALPHA ALIMENTOS E BEBIDAS LTDA,RJ,C,recent_startup,51,36192976.49129062,36818776.29,1.7290641980218686,baixa
11163267000116,CRYSTALIS INDUSTRIA E COMERCIO DE VIDROS LTDA,SP,C,labor_intensive_midcap,87,36173880.660269216,40203610.02,11.139886808320105,alta
12312772000148,ALAMBARI ALIMENTOS LTDA,SP,C,labor_intensive_midcap,58,36166657.80037206,35194923.160000004,2.686824549107372,alta
08763149000134,WHITE MARTINS STEEL GASES INDUSTRIAIS LTDA.,RJ,C,standard,24,36115020.0971237,44040977.76,21.946430159975314,alta
21070534000164,INDUSTRIA METALURGICA HTECK LTDA,SP,C,labor_intensive_midcap,54,36103730.769660994,35599356.9,1.397013158775369,alta
10712844000119,DCX PACKAGING DESIGN INDUSTRIA E COMERCIO DE EMBALAGENS LTDA,SP,C,labor_intensive_midcap,90,36091424.6313879,35313536.7,2.1553262009817766,alta
04667298000149,BODIOSA DISTRIBUIDORA DE ARTIGOS PARA CABELEIREIROS LTDA,RJ,G,standard,16,36041775.73130891,28503443.04,20.915541863162087,alta
47739172000145,INDUSTRIA DE PANIFICACAO E CONFEITARIA NOVA YARA LTDA,SP,C,labor_intensive_midcap,113,36000070.37536446,28418115.75,21.060943899023425,alta
01205215000101,TITA ELETROCOMERCIAIS INDUSTRIA E COMERCIO LTDA,SP,C,labor_intensive_midcap,65,35979991.93748291,32785628.849999998,8.878165100851833,alta
33767500000102,CIPAR COMERCIO E INDUSTRIA DE EMBALAGENS LTDA,RJ,C,labor_intensive_midcap,79,35882943.89567471,43924864.26,22.411540111386035,alta
59735688000109,VMG INDUSTRIA METALURGICA LTDA,SP,C,labor_intensive_midcap,60,35875863.841083065,38641920.6,7.71007709018396,alta
54752187000109,BAZAR O AMIGAO SHOPPING NOVA AMERICA LTDA,RJ,G,recent_startup,71,35875479.25495961,27008950.96,24.714731284694565,baixa
13427362000105,LOGTIME SERVICOS LOGISTICOS DE TRANSPORTE LTDA,RJ,H,labor_intensive_midcap,200,35807449.65670665,42956894.0,19.966360106169336,alta
02992046000160,FIOFORT METALURGICA E ESTAMPARIA LTDA,SP,C,labor_intensive_midcap,55,35801488.53821612,32075276.75,10.407980059931294,alta
51961258000195,CARDIO SISTEMAS COMERCIAL E INDUSTRIAL LTDA,SP,C,family_mature_sweet_spot,67,35792341.422313824,31215007.21,12.78858557562876,alta
28517362000173,BOHRIO COMERCIO DE METAIS LTDA,SP,G,standard,17,35783767.61934979,30284908.23,15.366910068956313,alta
09203284000198,LEXOS SOLUCAO EM TECNOLOGIA LTDA,SP,J,standard,69,35743083.33615597,29229870.39,18.222302997479574,alta
17259829000106,STA DA SERRA INDUSTRIA DE MASSAS LTDA,RJ,C,labor_intensive_midcap,72,35684390.216169,31623693.839999996,11.379475315593472,alta
29170978000183,ECOFIX ARRUELAS INDUSTRIA E COMERCIO LTDA,SP,C,labor_intensive_midcap,59,35539216.99358539,34654166.84,2.4903479267568986,alta
03113358000119,AMEE - SISTEMA DE GESTAO DE ENERGIA LTDA,SP,J,labor_intensive_midcap,81,35503918.21485666,34313326.11,3.3534104536058154,alta
22267001000130,SOLUPLEX INDUSTRIA DE EMBALAGENS LTDA.,SP,C,standard,38,35487257.99039032,39596228.0,11.578719355331298,alta
07042988000109,LOGISMAX SERVICOS DE LOGISTICA LTDA,SP,H,labor_intensive_midcap,145,35453449.79470268,31143748.15,12.155944399370185,alta
24675560000104,FJ FOODS LTDA,SP,G,standard,15,35434512.71036042,26721977.849999998,24.587708970562574,alta
20516719000197,OUTLIERS ELECTRONICS DO BRASIL LTDA,SP,C,family_mature_sweet_spot,29,35357289.381529875,31437272.230000004,11.086871250876007,alta
31292372000162,MGE INDUSTRIA E COMERCIO DE AR CONDICIONADOS LTDA,SP,C,labor_intensive_midcap,52,35347574.123797454,27735368.439999998,21.535298736873155,alta
46284465000112,BAZAR O AMIGAO SAO PEDRO DA ALDEIA LTDA,RJ,G,labor_intensive_midcap,75,35330010.54639913,28530582.0,19.245475563811105,alta
60775020000166,METALURGICA DDL LTDA,SP,C,family_mature_sweet_spot,33,35315290.363110684,37804224.81,7.047753030764222,baixa
03042296000100,SCANCHIP TECNOLOGIA LTDA,SP,C,standard,27,35303529.518837236,29269184.490000002,17.09275279577197,alta
04852370000108,LPS AGROFARMA LTDA,SP,G,standard,18,35299474.41382303,32066373.419999998,9.159062698556705,baixa
15317401000147,BEM ELEGANTE PERFUMARIA E COSMETICOS LTDA,SP,G,standard,19,35297932.01399744,33847838.61,4.108153994467458,alta
14108727000100,CZLOC LOCACAO DE EQUIPAMENTOS PARA CONSTRUCAO CIVIL LTDA,SP,N,labor_intensive_midcap,71,35258207.19353455,26922165.53,23.64284042514552,alta
56720840000183,GERMANO COMERCIAL MADEIREIRA LTDA,SP,C,labor_intensive_midcap,126,35248087.620820485,29776143.6,15.524087660257328,alta
09253034000162,ABRIDAO INDUSTRIA E COMERCIO DE EMBALAGENS LTDA,RJ,C,labor_intensive_midcap,109,35196502.61968741,42768616.67,21.51382520056717,alta
03406185000127,MARAFON INDUSTRIA DE MAQUINAS LTDA,SP,C,labor_intensive_midcap,58,35184756.97115579,37895296.440000005,7.70373224708158,alta
07808221000130,CDC - LAFAIETE COMERCIAL DISTRIBUIDORA DE PRODUTOS DE HIGIENE E LIMPEZA LTDA,RJ,G,standard,15,35167584.87337915,26721977.849999998,24.015317098935142,alta
29447243000154,CHICKENS REI LTDA,RJ,G,standard,19,35145018.740771584,33847838.61,3.6909359483901247,baixa
04882027000106,REALPEC AGRO NEGOCIOS LTDA,SP,G,standard,17,35127395.29398403,30284908.23,13.785499959381742,baixa
04086606000142,NUVAX COMERCIO DE MATERIAIS CIRURGICOS LTDA,SP,G,standard,16,35113129.44383449,28503443.04,18.823974133114714,alta
41358378000149,FS MARKET LTDA.,SP,G,standard,17,35083364.81494502,30284908.23,13.677298657798481,baixa
30225619000165,TORNOTEC INDUSTRIA E COMERCIO DE PECAS LTDA,RJ,C,family_mature_sweet_spot,42,35082869.00198909,27688388.7,21.0771824321718,alta
44022333000197,KURZ DO BRASIL FOLHAS E MAQS ESTAMPAGEM A QUENTE LTDA,SP,C,labor_intensive_midcap,76,35075562.702231236,29865739.76,14.853141449103042,alta
10561387000109,VIVA TRANSPORTE COLETIVO LTDA,SP,H,labor_intensive_midcap,143,35065778.93697084,30714179.21,12.409819085418412,alta
67755389000156,NOVA SD DISTRIBUIDORA LTDA,SP,G,standard,15,35051932.19560131,26721977.849999998,23.764608179421963,alta
17697003000129,COTIA PAPER INDUSTRIA E COMERCIO DE ARTEFATOS DE PAPEL LTDA,SP,C,labor_intensive_midcap,51,35032931.85284125,43411825.77,23.917192978181202,alta
09416907000100,"GARAKIS & RODOPOULOS INDUSTRIA,COMERCIO E EXPORTACAO LTDA",SP,C,labor_intensive_midcap,79,35032782.159394704,30997437.77,11.518766539963627,alta
35157822000165,GRAMINHA ALIMENTOS LTDA,SP,G,standard,16,34995655.29095521,28503443.04,18.551480739476688,baixa
68319466000198,PROCRED RECUPERACAO DE CREDITOS LTDA.,SP,N,labor_intensive_midcap,220,34982618.57663567,30520668.2,12.75476381752548,alta
64532138000114,INDUSTRIA E COMERCIO DE LAJES E VIGAS ALVORADA LTDA,SP,C,labor_intensive_midcap,63,34958535.47364536,32524348.5,6.963069077880711,alta
